,DATA,VALOR_REEMBOLSADO
3728,2021-03-17,65300.36
3729,2021-03-18,59582.78
3730,2021-03-19,15871.74
3731,2021-03-20,5979.45
3732,2021-03-21,3516.0299999999997
3733,2021-03-22,108704.65
3734,2021-03-23,128578.73999999999
3735,2021-03-24,55952.119999999995
3736,2021-03-25,178804.78
3737,2021-03-26,82526.02
3738,2021-03-27,15485.1
3739,2021-03-28,3964.3900000000003
3740,2021-03-29,150044.53
3741,2021-03-30,176870.83
3742,2021-03-31,118225.42
3743,2021-04-01,148351.14
3744,2021-04-02,4818.79
3745,2021-04-03,19587.82
3746,2021-04-04,4399.22
3747,2021-04-05,179115.62
3748,2021-04-06,71190.74
3749,2021-04-07,51896.64
3750,2021-04-08,37692.12
3751,2021-04-09,50417.66
3752,2021-04-10,14616.18
3753,2021-04-11,8962.43
3754,2021-04-12,39239.33
3755,2021-04-13,42999.689999999995
3756,2021-04-14,19803.489999999998
3757,2021-04-15,41431.81
3758,2021-04-16,59532.86
3759,2021-04-17,5048.72
3760,2021-04-18,2817.86
3761,2021-04-19,74132.74
3762,2021-04-20,87932.14
3763,2021-04-21,30768.079999999998
3764,2021-04-22,106320.91
3765,2021-04-23,59697.0
3766,2021-04-24,10979.19
3767,2021-04-25,30338.5
3768,2021-04-26,114147.25
3769,2021-04-27,86244.87
3770,2021-04-28,65374.66
3771,2021-04-29,63374.03
3772,2021-04-30,142215.94
3773,2021-05-01,44027.42
3774,2021-05-02,15447.01
3775,2021-05-03,242655.17
3776,2021-05-04,149443.58
3777,2021-05-05,125276.37
3778,2021-05-06,94215.73
3779,2021-05-07,51155.99
3780,2021-05-08,6459.84
3781,2021-05-09,5171.72
3782,2021-05-10,54659.44
3783,2021-05-11,67651.32
3784,2021-05-12,90160.62
3785,2021-05-13,40288.090000000004
3786,2021-05-14,32855.6
3787,2021-05-15,14978.35
3788,2021-05-16,26409.63
3789,2021-05-17,33833.39
3790,2021-05-18,92127.37
3791,2021-05-19,57330.66
3792,2021-05-20,77343.02
3793,2021-05-21,108593.2
3794,2021-05-22,15629.97
3795,2021-05-23,10600.789999999999
3796,2021-05-24,102893.79
3797,2021-05-25,80379.49
3798,2021-05-26,48711.92
3799,2021-05-27,64303.13
3800,2021-05-28,125249.59
3801,2021-05-29,15168.8
3802,2021-05-30,17004.59
3803,2021-05-31,99199.71
3804,2021-06-01,286153.43
3805,2021-06-02,169485.83000000002
3806,2021-06-03,20236.32
3807,2021-06-04,53591.15
3808,2021-06-05,24210.13
3809,2021-06-06,11359.29
3810,2021-06-07,70597.55
3811,2021-06-08,130125.75
3812,2021-06-09,104691.14
3813,2021-06-10,71196.16
3814,2021-06-11,58918.61
3815,2021-06-12,16618.87
3816,2021-06-13,18610.739999999998
3817,2021-06-14,73534.89
3818,2021-06-15,56887.4
3819,2021-06-16,64133.909999999996
3820,2021-06-17,54399.76
3821,2021-06-18,51202.89
3822,2021-06-19,13337.75
3823,2021-06-20,9987.0
3824,2021-06-21,124175.53
3825,2021-06-22,85213.03
3826,2021-06-23,83648.33
3827,2021-06-24,62727.83
3828,2021-06-25,106974.07
3829,2021-06-26,16553.85
3830,2021-06-27,13579.06
3831,2021-06-28,95263.02
3832,2021-06-29,46643.99
3833,2021-06-30,143486.74
3834,2021-07-01,233264.85
3835,2021-07-02,172779.83000000002
3836,2021-07-03,35167.74
3837,2021-07-04,15386.429999999998
3838,2021-07-05,158910.84
3839,2021-07-06,71406.35
3840,2021-07-07,91793.83
3841,2021-07-08,87632.95
3842,2021-07-09,38271.76
3843,2021-07-10,2627.98
3844,2021-07-11,13097.26
3845,2021-07-12,52537.590000000004
3846,2021-07-13,52074.13
3847,2021-07-14,48908.52
3848,2021-07-15,63554.0
3849,2021-07-16,34104.81
3850,2021-07-17,11195.88
3851,2021-07-18,10093.59
3852,2021-07-19,117173.2
3853,2021-07-20,38390.19
3854,2021-07-21,110784.92
3855,2021-07-22,52567.69
3856,2021-07-23,56945.89
3857,2021-07-24,33956.53
3858,2021-07-25,12178.65
3859,2021-07-26,122987.15
3860,2021-07-27,75467.22
3861,2021-07-28,63047.299999999996
3862,2021-07-29,109285.75
3863,2021-07-30,122101.19
3864,2021-07-31,64921.020000000004
3865,2021-08-01,64453.96
3866,2021-08-02,212509.82
3867,2021-08-03,115709.0
3868,2021-08-04,212619.09
3869,2021-08-05,110120.12
3870,2021-08-06,56581.37
3871,2021-08-07,9583.64
3872,2021-08-08,10664.67
3873,2021-08-09,109214.81
3874,2021-08-10,96773.92
3875,2021-08-11,114529.98
3876,2021-08-12,49814.46
3877,2021-08-13,58165.979999999996
3878,2021-08-14,11534.15
3879,2021-08-15,13903.93
3880,2021-08-16,90474.15
3881,2021-08-17,46779.99
3882,2021-08-18,128207.89
3883,2021-08-19,80924.97
3884,2021-08-20,85124.85
3885,2021-08-21,21413.5
3886,2021-08-22,9880.14
3887,2021-08-23,111060.8
3888,2021-08-24,81279.17
3889,2021-08-25,86293.95
3890,2021-08-26,152606.38
3891,2021-08-27,49063.44
3892,2021-08-28,17230.510000000002
3893,2021-08-29,12563.4
3894,2021-08-30,123372.56999999999
3895,2021-08-31,154319.07
3896,2021-09-01,248385.79
3897,2021-09-02,152810.3
3898,2021-09-03,118120.28
3899,2021-09-04,7978.55
3900,2021-09-05,34392.13
3901,2021-09-06,33799.89
3902,2021-09-07,15948.48
3903,2021-09-08,92358.72
3904,2021-09-09,58853.65
3905,2021-09-10,66919.14
3906,2021-09-11,17000.79
3907,2021-09-12,17284.41
3908,2021-09-13,120142.88
3909,2021-09-14,77920.07
3910,2021-09-15,69598.23
3911,2021-09-16,103110.97
3912,2021-09-17,85744.96
3913,2021-09-18,12293.5
3914,2021-09-19,12750.47
3915,2021-09-20,123535.02
3916,2021-09-21,114151.63
3917,2021-09-22,75794.58
3918,2021-09-23,88873.63
3919,2021-09-24,48654.24
3920,2021-09-25,25562.559999999998
3921,2021-09-26,13721.26
3922,2021-09-27,87548.01
3923,2021-09-28,85696.86
3924,2021-09-29,91041.83
3925,2021-09-30,134542.58
3926,2021-10-01,233702.29
3927,2021-10-02,12978.01
3928,2021-10-03,24289.489999999998
3929,2021-10-04,152114.12
3930,2021-10-05,109768.9
3931,2021-10-06,121983.62
3932,2021-10-07,72368.3
3933,2021-10-08,44339.41
3934,2021-10-09,4114.74
3935,2021-10-10,5548.889999999999
3936,2021-10-11,58994.07
3937,2021-10-12,20680.28
3938,2021-10-13,97688.07
3939,2021-10-14,110748.76000000001
3940,2021-10-15,107667.31
3941,2021-10-16,22399.52
3942,2021-10-17,20326.190000000002
3943,2021-10-18,73932.42
3944,2021-10-19,97523.43000000001
3945,2021-10-20,91929.51
3946,2021-10-21,126269.95
3947,2021-10-22,46225.55
3948,2021-10-23,14825.8
3949,2021-10-24,8674.45
3950,2021-10-25,121096.7
3951,2021-10-26,80664.86
3952,2021-10-27,91969.15
3953,2021-10-28,106790.01
3954,2021-10-29,69226.4
3955,2021-10-30,26892.079999999998
3956,2021-10-31,31347.24
3957,2021-11-01,221642.66
3958,2021-11-02,33638.1
3959,2021-11-03,186826.51
3960,2021-11-04,117886.05
3961,2021-11-05,111381.23
3962,2021-11-06,18926.93
3963,2021-11-07,4253.9
3964,2021-11-08,88189.74
3965,2021-11-09,102804.23
3966,2021-11-10,62894.590000000004
3967,2021-11-11,39178.22
3968,2021-11-12,48678.25
3969,2021-11-13,15723.900000000001
3970,2021-11-14,5579.77
3971,2021-11-15,40886.13
3972,2021-11-16,142562.75
3973,2021-11-17,117696.58
3974,2021-11-18,65035.65
3975,2021-11-19,98038.19
3976,2021-11-20,17690.73
3977,2021-11-21,31203.0
3978,2021-11-22,89004.71
3979,2021-11-23,84608.01
3980,2021-11-24,106503.06
3981,2021-11-25,110304.68000000001
3982,2021-11-26,88502.37
3983,2021-11-27,18990.41
3984,2021-11-28,16481.69
3985,2021-11-29,133693.21
3986,2021-11-30,194983.16
3987,2021-12-01,370644.1
3988,2021-12-02,158405.93
3989,2021-12-03,85157.13
3990,2021-12-04,16157.619999999999
3991,2021-12-05,38024.42
3992,2021-12-06,120180.26000000001
3993,2021-12-07,75159.28
3994,2021-12-08,85618.12999999999
3995,2021-12-09,92153.53
3996,2021-12-10,97556.76
3997,2021-12-11,23460.06
3998,2021-12-12,21875.63
3999,2021-12-13,196410.66
4000,2021-12-14,192309.48
4001,2021-12-15,193437.7
4002,2021-12-16,81969.24
4003,2021-12-17,41943.29
4004,2021-12-18,6546.09
4005,2021-12-19,12243.47
4006,2021-12-20,55622.27
4007,2021-12-21,32473.74
4008,2021-12-22,40911.36
4009,2021-12-23,12440.13
4010,2021-12-24,72137.31999999999
4011,2021-12-25,9500.68
4012,2021-12-26,1689.53
4013,2021-12-27,39006.270000000004
4014,2021-12-28,154909.28
4015,2021-12-29,22861.12
4016,2021-12-30,119976.76
4017,2021-12-31,35219.41
4018,2022-01-01,35757.04
4019,2022-01-02,23383.75
4020,2022-01-03,87695.02
4021,2022-01-04,132330.45
4022,2022-01-05,62597.65
4023,2022-01-06,15226.76
4024,2022-01-07,42885.03
4025,2022-01-08,1114.94
4026,2022-01-09,21295.9
4027,2022-01-10,29155.23
4028,2022-01-11,42895.29
4029,2022-01-12,16705.86
4030,2022-01-13,39402.04
4031,2022-01-14,46496.89
4032,2022-01-15,6582.6
4033,2022-01-16,2067.06
4034,2022-01-17,34546.03
4035,2022-01-18,110709.36
4036,2022-01-19,48373.7
4037,2022-01-20,69673.73
4038,2022-01-21,66213.34
4039,2022-01-22,17841.739999999998
4040,2022-01-23,16967.079999999998
4041,2022-01-24,131035.12
4042,2022-01-25,104870.4
4043,2022-01-26,76400.58
4044,2022-01-27,112454.41
4045,2022-01-28,83412.89
4046,2022-01-29,7039.42
4047,2022-01-30,4094.54
4048,2022-01-31,129509.61
4049,2022-02-01,313220.85
4050,2022-02-02,159051.87
4051,2022-02-03,140632.08
4052,2022-02-04,56165.16
4053,2022-02-05,36846.86
4054,2022-02-06,15576.47
4055,2022-02-07,53048.08
4056,2022-02-08,37743.47
4057,2022-02-09,108315.75
4058,2022-02-10,61152.86
4059,2022-02-11,34990.18
4060,2022-02-12,22214.92
4061,2022-02-13,12416.150000000001
4062,2022-02-14,263549.3
4063,2022-02-15,94621.45
4064,2022-02-16,77570.69
4065,2022-02-17,69383.39
4066,2022-02-18,35621.95
4067,2022-02-19,10832.52
4068,2022-02-20,13972.23
4069,2022-02-21,143259.53
4070,2022-02-22,68109.51
4071,2022-02-23,62284.18
4072,2022-02-24,139294.23
4073,2022-02-25,108678.61
4074,2022-02-26,6785.54
4075,2022-02-27,2263.55
4076,2022-02-28,185445.94999999998
4077,2022-03-01,101859.32
4078,2022-03-02,166516.99
4079,2022-03-03,159391.74
4080,2022-03-04,135164.67
4081,2022-03-05,43638.24
4082,2022-03-06,10835.06
4083,2022-03-07,114972.28
4084,2022-03-08,119150.24
4085,2022-03-09,104616.71
4086,2022-03-10,116416.55
4087,2022-03-11,63554.16
4088,2022-03-12,10506.04
4089,2022-03-13,12242.289999999999
4090,2022-03-14,111113.02
4091,2022-03-15,193064.11
4092,2022-03-16,148247.04
4093,2022-03-17,80278.19
4094,2022-03-18,59251.159999999996
4095,2022-03-19,14037.14
4096,2022-03-20,34290.46
4097,2022-03-21,156093.0
4098,2022-03-22,119887.01
4099,2022-03-23,123229.61
4100,2022-03-24,92138.45999999999
4101,2022-03-25,78642.17
4102,2022-03-26,26781.75
4103,2022-03-27,18158.71
4104,2022-03-28,50201.57
4105,2022-03-29,120321.97
4106,2022-03-30,160448.06
4107,2022-03-31,128028.9
4108,2022-04-01,326408.97
4109,2022-04-02,27154.02
4110,2022-04-03,17798.95
4111,2022-04-04,198600.73
4112,2022-04-05,135735.76
4113,2022-04-06,110776.14
4114,2022-04-07,112967.88
4115,2022-04-08,52521.53
4116,2022-04-09,35104.2
4117,2022-04-10,18613.37
4118,2022-04-11,48858.52
4119,2022-04-12,44463.11
4120,2022-04-13,91954.54
4121,2022-04-14,42123.21
4122,2022-04-15,14409.66
4123,2022-04-16,5552.9400000000005
4124,2022-04-17,8910.619999999999
4125,2022-04-18,71372.12
4126,2022-04-19,62351.55
4127,2022-04-20,118122.66
4128,2022-04-21,17576.76
4129,2022-04-22,60257.95
4130,2022-04-23,5146.8
4131,2022-04-24,13554.47
4132,2022-04-25,104121.23
4133,2022-04-26,115205.83
4134,2022-04-27,60206.13
4135,2022-04-28,98009.48
4136,2022-04-29,83677.0
4137,2022-04-30,38473.3
4138,2022-05-01,42545.26
4139,2022-05-02,313508.5
4140,2022-05-03,139373.02
4141,2022-05-04,52089.96
4142,2022-05-05,64900.94
4143,2022-05-06,38519.270000000004
4144,2022-05-07,8636.48
4145,2022-05-08,4253.99
4146,2022-05-09,31746.69
4147,2022-05-10,36981.83
4148,2022-05-11,71534.61
4149,2022-05-12,34853.52
4150,2022-05-13,43099.86
4151,2022-05-14,11982.539999999999
4152,2022-05-15,6455.67
4153,2022-05-16,29814.420000000002
4154,2022-05-17,28599.2
4155,2022-05-18,35580.91
4156,2022-05-19,16758.33
4157,2022-05-20,13539.78
4158,2022-05-21,3664.33
4159,2022-05-22,1826.66
4160,2022-05-23,33662.83
4161,2022-05-24,45403.689999999995
4162,2022-05-25,3950.0
4163,2022-05-28,2785.91
4164,2022-07-21,518.14
4165,2022-10-19,127.0
4166,2022-11-19,875.96
4167,2022-12-27,324.28
